学号	姓名	学院	地区
121010061	oCmLACa24	其他学院	10区
131010061	oCmLACb24	其他学院	10区
121250062	zsBwOla	软件学院	5区
131250062	zsBwOlb	软件学院	2区
121240062	zsBwOla1	其他学院	8区
131240062	zsBwOlb1	其他学院	13区
121230062	zsBwOla2	其他学院	2区
131230062	zsBwOlb2	其他学院	4区
121220062	zsBwOla3	其他学院	2区
131220062	zsBwOlb3	其他学院	8区
121210062	zsBwOla4	其他学院	5区
131210062	zsBwOlb4	其他学院	5区
121200062	zsBwOla5	其他学院	7区
131200062	zsBwOlb5	其他学院	5区
121190062	zsBwOla6	其他学院	11区
131190062	zsBwOlb6	其他学院	3区
121180062	zsBwOla7	其他学院	7区
131180062	zsBwOlb7	其他学院	1区
121170062	zsBwOla8	其他学院	12区
131170062	zsBwOlb8	其他学院	2区
121160062	zsBwOla9	其他学院	9区
131160062	zsBwOlb9	其他学院	6区
121150062	zsBwOla10	其他学院	4区
131150062	zsBwOlb10	其他学院	9区
121140062	zsBwOla11	其他学院	2区
131140062	zsBwOlb11	其他学院	4区
121130062	zsBwOla12	其他学院	4区
131130062	zsBwOlb12	其他学院	6区
121120062	zsBwOla13	其他学院	12区
131120062	zsBwOlb13	其他学院	2区
121110062	zsBwOla14	其他学院	2区
131110062	zsBwOlb14	其他学院	4区
121100062	zsBwOla15	其他学院	2区
131100062	zsBwOlb15	其他学院	13区
121090062	zsBwOla16	其他学院	8区
131090062	zsBwOlb16	其他学院	9区
121080062	zsBwOla17	其他学院	1区
131080062	zsBwOlb17	其他学院	4区
121070062	zsBwOla18	其他学院	9区
131070062	zsBwOlb18	其他学院	3区
121060062	zsBwOla19	其他学院	1区
131060062	zsBwOlb19	其他学院	11区
121050062	zsBwOla20	其他学院	3区
131050062	zsBwOlb20	其他学院	10区
121040062	zsBwOla21	其他学院	13区
131040062	zsBwOlb21	其他学院	8区
121030062	zsBwOla22	其他学院	12区
131030062	zsBwOlb22	其他学院	13区
121020062	zsBwOla23	其他学院	9区
131020062	zsBwOlb23	其他学院	10区
121010062	zsBwOla24	其他学院	7区
131010062	zsBwOlb24	其他学院	1区
121250063	DdnwFVa	软件学院	2区
131250063	DdnwFVb	软件学院	7区
121240063	DdnwFVa1	其他学院	3区
131240063	DdnwFVb1	其他学院	1区
121230063	DdnwFVa2	其他学院	9区
131230063	DdnwFVb2	其他学院	3区
121220063	DdnwFVa3	其他学院	9区
131220063	DdnwFVb3	其他学院	9区
121210063	DdnwFVa4	其他学院	8区
131210063	DdnwFVb4	其他学院	10区
121200063	DdnwFVa5	其他学院	12区
131200063	DdnwFVb5	其他学院	8区
121190063	DdnwFVa6	其他学院	12区
131190063	DdnwFVb6	其他学院	6区
121180063	DdnwFVa7	其他学院	5区
131180063	DdnwFVb7	其他学院	9区
121170063	DdnwFVa8	其他学院	3区
131170063	DdnwFVb8	其他学院	3区
121160063	DdnwFVa9	其他学院	13区
131160063	DdnwFVb9	其他学院	13区
121150063	DdnwFVa10	其他学院	3区
131150063	DdnwFVb10	其他学院	11区
121140063	DdnwFVa11	其他学院	8区
131140063	DdnwFVb11	其他学院	5区
121130063	DdnwFVa12	其他学院	11区
131130063	DdnwFVb12	其他学院	2区
121120063	DdnwFVa13	其他学院	3区
131120063	DdnwFVb13	其他学院	7区
121110063	DdnwFVa14	其他学院	11区
131110063	DdnwFVb14	其他学院	9区
121100063	DdnwFVa15	其他学院	8区
131100063	DdnwFVb15	其他学院	2区
121090063	DdnwFVa16	其他学院	9区
131090063	DdnwFVb16	其他学院	7区
121080063	DdnwFVa17	其他学院	2区
131080063	DdnwFVb17	其他学院	12区
121070063	DdnwFVa18	其他学院	13区
131070063	DdnwFVb18	其他学院	2区
121060063	DdnwFVa19	其他学院	3区
131060063	DdnwFVb19	其他学院	6区
121050063	DdnwFVa20	其他学院	2区
131050063	DdnwFVb20	其他学院	5区
121040063	DdnwFVa21	其他学院	12区
131040063	DdnwFVb21	其他学院	12区
121030063	DdnwFVa22	其他学院	1区
131030063	DdnwFVb22	其他学院	10区
121020063	DdnwFVa23	其他学院	6区
131020063	DdnwFVb23	其他学院	11区
121010063	DdnwFVa24	其他学院	4区
131010063	DdnwFVb24	其他学院	1区
121250064	vXbYRra	软件学院	13区
131250064	vXbYRrb	软件学院	11区
121240064	vXbYRra1	其他学院	9区
131240064	vXbYRrb1	其他学院	6区
121230064	vXbYRra2	其他学院	1区
131230064	vXbYRrb2	其他学院	2区
121220064	vXbYRra3	其他学院	1区
131220064	vXbYRrb3	其他学院	12区
121210064	vXbYRra4	其他学院	8区
131210064	vXbYRrb4	其他学院	7区
121200064	vXbYRra5	其他学院	10区
131200064	vXbYRrb5	其他学院	8区
121190064	vXbYRra6	其他学院	12区
131190064	vXbYRrb6	其他学院	4区
121180064	vXbYRra7	其他学院	3区
131180064	vXbYRrb7	其他学院	11区
121170064	vXbYRra8	其他学院	12区
131170064	vXbYRrb8	其他学院	7区
121160064	vXbYRra9	其他学院	10区
131160064	vXbYRrb9	其他学院	9区
121150064	vXbYRra10	其他学院	3区
131150064	vXbYRrb10	其他学院	4区
121140064	vXbYRra11	其他学院	12区
131140064	vXbYRrb11	其他学院	11区
121130064	vXbYRra12	其他学院	9区
131130064	vXbYRrb12	其他学院	12区
121120064	vXbYRra13	其他学院	10区
131120064	vXbYRrb13	其他学院	4区
121110064	vXbYRra14	其他学院	5区
131110064	vXbYRrb14	其他学院	7区
121100064	vXbYRra15	其他学院	7区
131100064	vXbYRrb15	其他学院	6区
121090064	vXbYRra16	其他学院	5区
131090064	vXbYRrb16	其他学院	1区
121080064	vXbYRra17	其他学院	7区
131080064	vXbYRrb17	其他学院	5区
121070064	vXbYRra18	其他学院	5区
131070064	vXbYRrb18	其他学院	11区
121060064	vXbYRra19	其他学院	3区
131060064	vXbYRrb19	其他学院	2区
121050064	vXbYRra20	其他学院	10区
131050064	vXbYRrb20	其他学院	7区
121040064	vXbYRra21	其他学院	6区
131040064	vXbYRrb21	其他学院	4区
121030064	vXbYRra22	其他学院	10区
131030064	vXbYRrb22	其他学院	2区
121020064	vXbYRra23	其他学院	4区
131020064	vXbYRrb23	其他学院	5区
121010064	vXbYRra24	其他学院	3区
131010064	vXbYRrb24	其他学院	6区
121250065	tpEzxra	软件学院	5区
131250065	tpEzxrb	软件学院	5区
121240065	tpEzxra1	其他学院	12区
131240065	tpEzxrb1	其他学院	1区
121230065	tpEzxra2	其他学院	6区
131230065	tpEzxrb2	其他学院	2区
121220065	tpEzxra3	其他学院	13区
131220065	tpEzxrb3	其他学院	7区
121210065	tpEzxra4	其他学院	2区
131210065	tpEzxrb4	其他学院	2区
121200065	tpEzxra5	其他学院	7区
131200065	tpEzxrb5	其他学院	6区
121190065	tpEzxra6	其他学院	5区
131190065	tpEzxrb6	其他学院	11区
121180065	tpEzxra7	其他学院	4区
131180065	tpEzxrb7	其他学院	5区
121170065	tpEzxra8	其他学院	7区
131170065	tpEzxrb8	其他学院	10区
121160065	tpEzxra9	其他学院	13区
131160065	tpEzxrb9	其他学院	2区
121150065	tpEzxra10	其他学院	13区
131150065	tpEzxrb10	其他学院	10区
121140065	tpEzxra11	其他学院	9区
131140065	tpEzxrb11	其他学院	4区
121130065	tpEzxra12	其他学院	12区
131130065	tpEzxrb12	其他学院	7区
121120065	tpEzxra13	其他学院	11区
131120065	tpEzxrb13	其他学院	10区
121110065	tpEzxra14	其他学院	9区
131110065	tpEzxrb14	其他学院	11区
121100065	tpEzxra15	其他学院	2区
131100065	tpEzxrb15	其他学院	5区
121090065	tpEzxra16	其他学院	2区
131090065	tpEzxrb16	其他学院	6区
121080065	tpEzxra17	其他学院	6区
131080065	tpEzxrb17	其他学院	12区
121070065	tpEzxra18	其他学院	12区
131070065	tpEzxrb18	其他学院	3区
121060065	tpEzxra19	其他学院	4区
131060065	tpEzxrb19	其他学院	9区
121050065	tpEzxra20	其他学院	4区
131050065	tpEzxrb20	其他学院	1区
121040065	tpEzxra21	其他学院	5区
131040065	tpEzxrb21	其他学院	13区
121030065	tpEzxra22	其他学院	8区
131030065	tpEzxrb22	其他学院	4区
121020065	tpEzxra23	其他学院	2区
131020065	tpEzxrb23	其他学院	13区
121010065	tpEzxra24	其他学院	3区
131010065	tpEzxrb24	其他学院	10区
121250066	CWwnoZa	软件学院	9区
131250066	CWwnoZb	软件学院	3区
121240066	CWwnoZa1	其他学院	12区
131240066	CWwnoZb1	其他学院	6区
121230066	CWwnoZa2	其他学院	11区
131230066	CWwnoZb2	其他学院	11区
121220066	CWwnoZa3	其他学院	7区
131220066	CWwnoZb3	其他学院	13区
121210066	CWwnoZa4	其他学院	4区
131210066	CWwnoZb4	其他学院	11区
121200066	CWwnoZa5	其他学院	5区
131200066	CWwnoZb5	其他学院	11区
121190066	CWwnoZa6	其他学院	6区
131190066	CWwnoZb6	其他学院	2区
121180066	CWwnoZa7	其他学院	8区
131180066	CWwnoZb7	其他学院	7区
121170066	CWwnoZa8	其他学院	12区
131170066	CWwnoZb8	其他学院	4区
121160066	CWwnoZa9	其他学院	10区
131160066	CWwnoZb9	其他学院	9区
121150066	CWwnoZa10	其他学院	1区
131150066	CWwnoZb10	其他学院	1区
121140066	CWwnoZa11	其他学院	7区
131140066	CWwnoZb11	其他学院	7区
121130066	CWwnoZa12	其他学院	10区
131130066	CWwnoZb12	其他学院	9区
121120066	CWwnoZa13	其他学院	11区
131120066	CWwnoZb13	其他学院	11区
121110066	CWwnoZa14	其他学院	4区
131110066	CWwnoZb14	其他学院	6区
121100066	CWwnoZa15	其他学院	9区
131100066	CWwnoZb15	其他学院	6区
121090066	CWwnoZa16	其他学院	2区
131090066	CWwnoZb16	其他学院	13区
121080066	CWwnoZa17	其他学院	8区
131080066	CWwnoZb17	其他学院	9区
121070066	CWwnoZa18	其他学院	12区
131070066	CWwnoZb18	其他学院	2区
121060066	CWwnoZa19	其他学院	11区
131060066	CWwnoZb19	其他学院	7区
121050066	CWwnoZa20	其他学院	6区
131050066	CWwnoZb20	其他学院	13区
121040066	CWwnoZa21	其他学院	13区
131040066	CWwnoZb21	其他学院	5区
121030066	CWwnoZa22	其他学院	6区
131030066	CWwnoZb22	其他学院	10区
121020066	CWwnoZa23	其他学院	11区
131020066	CWwnoZb23	其他学院	6区
121010066	CWwnoZa24	其他学院	1区
131010066	CWwnoZb24	其他学院	1区
121250067	xLeHZha	软件学院	6区
131250067	xLeHZhb	软件学院	4区
121240067	xLeHZha1	其他学院	4区
131240067	xLeHZhb1	其他学院	11区
121230067	xLeHZha2	其他学院	6区
131230067	xLeHZhb2	其他学院	12区
121220067	xLeHZha3	其他学院	7区
131220067	xLeHZhb3	其他学院	5区
121210067	xLeHZha4	其他学院	11区
131210067	xLeHZhb4	其他学院	12区
121200067	xLeHZha5	其他学院	4区
131200067	xLeHZhb5	其他学院	8区
121190067	xLeHZha6	其他学院	10区
131190067	xLeHZhb6	其他学院	8区
121180067	xLeHZha7	其他学院	5区
131180067	xLeHZhb7	其他学院	10区
121170067	xLeHZha8	其他学院	6区
131170067	xLeHZhb8	其他学院	9区
121160067	xLeHZha9	其他学院	1区
131160067	xLeHZhb9	其他学院	2区
121150067	xLeHZha10	其他学院	8区
131150067	xLeHZhb10	其他学院	1区
121140067	xLeHZha11	其他学院	10区
131140067	xLeHZhb11	其他学院	11区
121130067	xLeHZha12	其他学院	11区
131130067	xLeHZhb12	其他学院	2区
121120067	xLeHZha13	其他学院	1区
131120067	xLeHZhb13	其他学院	10区
121110067	xLeHZha14	其他学院	9区
131110067	xLeHZhb14	其他学院	13区
121100067	xLeHZha15	其他学院	2区
131100067	xLeHZhb15	其他学院	8区
121090067	xLeHZha16	其他学院	8区
131090067	xLeHZhb16	其他学院	8区
121080067	xLeHZha17	其他学院	11区
131080067	xLeHZhb17	其他学院	3区
121070067	xLeHZha18	其他学院	10区
131070067	xLeHZhb18	其他学院	4区
121060067	xLeHZha19	其他学院	1区
131060067	xLeHZhb19	其他学院	10区
121050067	xLeHZha20	其他学院	3区
131050067	xLeHZhb20	其他学院	4区
121040067	xLeHZha21	其他学院	5区
131040067	xLeHZhb21	其他学院	7区
121030067	xLeHZha22	其他学院	11区
131030067	xLeHZhb22	其他学院	6区
121020067	xLeHZha23	其他学院	1区
131020067	xLeHZhb23	其他学院	1区
121010067	xLeHZha24	其他学院	1区
131010067	xLeHZhb24	其他学院	8区
121250068	WMGntLa	软件学院	4区
131250068	WMGntLb	软件学院	5区
121240068	WMGntLa1	其他学院	9区
131240068	WMGntLb1	其他学院	4区
121230068	WMGntLa2	其他学院	9区
131230068	WMGntLb2	其他学院	6区
121220068	WMGntLa3	其他学院	9区
131220068	WMGntLb3	其他学院	5区
121210068	WMGntLa4	其他学院	6区
131210068	WMGntLb4	其他学院	2区
121200068	WMGntLa5	其他学院	8区
131200068	WMGntLb5	其他学院	12区
121190068	WMGntLa6	其他学院	5区
131190068	WMGntLb6	其他学院	4区
121180068	WMGntLa7	其他学院	4区
131180068	WMGntLb7	其他学院	9区
121170068	WMGntLa8	其他学院	7区
131170068	WMGntLb8	其他学院	10区
121160068	WMGntLa9	其他学院	5区
131160068	WMGntLb9	其他学院	4区
121150068	WMGntLa10	其他学院	7区
131150068	WMGntLb10	其他学院	9区
121140068	WMGntLa11	其他学院	11区
131140068	WMGntLb11	其他学院	8区
121130068	WMGntLa12	其他学院	1区
131130068	WMGntLb12	其他学院	8区
121120068	WMGntLa13	其他学院	10区
131120068	WMGntLb13	其他学院	7区
121110068	WMGntLa14	其他学院	6区
131110068	WMGntLb14	其他学院	3区
121100068	WMGntLa15	其他学院	3区
131100068	WMGntLb15	其他学院	4区
121090068	WMGntLa16	其他学院	4区
131090068	WMGntLb16	其他学院	10区
121080068	WMGntLa17	其他学院	11区
131080068	WMGntLb17	其他学院	12区
121070068	WMGntLa18	其他学院	8区
131070068	WMGntLb18	其他学院	3区
121060068	WMGntLa19	其他学院	12区
131060068	WMGntLb19	其他学院	10区
121050068	WMGntLa20	其他学院	5区
131050068	WMGntLb20	其他学院	6区
121040068	WMGntLa21	其他学院	13区
131040068	WMGntLb21	其他学院	13区
121030068	WMGntLa22	其他学院	8区
131030068	WMGntLb22	其他学院	2区
121020068	WMGntLa23	其他学院	7区
131020068	WMGntLb23	其他学院	11区
121010068	WMGntLa24	其他学院	1区
131010068	WMGntLb24	其他学院	1区
121250069	TUdicRa	软件学院	7区
131250069	TUdicRb	软件学院	8区
121240069	TUdicRa1	其他学院	9区
131240069	TUdicRb1	其他学院	13区
121230069	TUdicRa2	其他学院	7区
131230069	TUdicRb2	其他学院	9区
121220069	TUdicRa3	其他学院	12区
131220069	TUdicRb3	其他学院	4区
121210069	TUdicRa4	其他学院	12区
131210069	TUdicRb4	其他学院	1区
121200069	TUdicRa5	其他学院	13区
131200069	TUdicRb5	其他学院	9区
121190069	TUdicRa6	其他学院	6区
131190069	TUdicRb6	其他学院	11区
121180069	TUdicRa7	其他学院	11区
131180069	TUdicRb7	其他学院	13区
121170069	TUdicRa8	其他学院	5区
131170069	TUdicRb8	其他学院	2区
121160069	TUdicRa9	其他学院	4区
131160069	TUdicRb9	其他学院	8区
121150069	TUdicRa10	其他学院	10区
131150069	TUdicRb10	其他学院	2区
121140069	TUdicRa11	其他学院	8区
131140069	TUdicRb11	其他学院	12区
121130069	TUdicRa12	其他学院	10区
131130069	TUdicRb12	其他学院	12区
121120069	TUdicRa13	其他学院	13区
131120069	TUdicRb13	其他学院	8区
121110069	TUdicRa14	其他学院	7区
131110069	TUdicRb14	其他学院	9区
121100069	TUdicRa15	其他学院	11区
131100069	TUdicRb15	其他学院	3区
121090069	TUdicRa16	其他学院	7区
131090069	TUdicRb16	其他学院	5区
121080069	TUdicRa17	其他学院	3区
131080069	TUdicRb17	其他学院	3区
121070069	TUdicRa18	其他学院	7区
131070069	TUdicRb18	其他学院	3区
121060069	TUdicRa19	其他学院	10区
131060069	TUdicRb19	其他学院	12区
121050069	TUdicRa20	其他学院	6区
131050069	TUdicRb20	其他学院	10区
121040069	TUdicRa21	其他学院	12区
131040069	TUdicRb21	其他学院	8区
121030069	TUdicRa22	其他学院	1区
131030069	TUdicRb22	其他学院	12区
121020069	TUdicRa23	其他学院	2区
131020069	TUdicRb23	其他学院	4区
121010069	TUdicRa24	其他学院	9区
131010069	TUdicRb24	其他学院	10区
121250070	KdpEDda	软件学院	13区
131250070	KdpEDdb	软件学院	5区
121240070	KdpEDda1	其他学院	1区
131240070	KdpEDdb1	其他学院	10区
121230070	KdpEDda2	其他学院	2区
131230070	KdpEDdb2	其他学院	9区
121220070	KdpEDda3	其他学院	10区
131220070	KdpEDdb3	其他学院	3区
121210070	KdpEDda4	其他学院	8区
131210070	KdpEDdb4	其他学院	1区
121200070	KdpEDda5	其他学院	2区
131200070	KdpEDdb5	其他学院	10区
121190070	KdpEDda6	其他学院	12区
131190070	KdpEDdb6	其他学院	3区
121180070	KdpEDda7	其他学院	5区
131180070	KdpEDdb7	其他学院	9区
121170070	KdpEDda8	其他学院	11区
131170070	KdpEDdb8	其他学院	9区
121160070	KdpEDda9	其他学院	6区
131160070	KdpEDdb9	其他学院	6区
121150070	KdpEDda10	其他学院	4区
131150070	KdpEDdb10	其他学院	10区
121140070	KdpEDda11	其他学院	3区
131140070	KdpEDdb11	其他学院	11区
121130070	KdpEDda12	其他学院	9区
131130070	KdpEDdb12	其他学院	5区
121120070	KdpEDda13	其他学院	12区
131120070	KdpEDdb13	其他学院	6区
121110070	KdpEDda14	其他学院	12区
131110070	KdpEDdb14	其他学院	1区
121100070	KdpEDda15	其他学院	5区
131100070	KdpEDdb15	其他学院	7区
121090070	KdpEDda16	其他学院	6区
131090070	KdpEDdb16	其他学院	11区
121080070	KdpEDda17	其他学院	6区
131080070	KdpEDdb17	其他学院	11区
121070070	KdpEDda18	其他学院	8区
131070070	KdpEDdb18	其他学院	5区
121060070	KdpEDda19	其他学院	11区
131060070	KdpEDdb19	其他学院	3区
121050070	KdpEDda20	其他学院	8区
131050070	KdpEDdb20	其他学院	5区
121040070	KdpEDda21	其他学院	1区
131040070	KdpEDdb21	其他学院	4区
121030070	KdpEDda22	其他学院	7区
131030070	KdpEDdb22	其他学院	2区
121020070	KdpEDda23	其他学院	7区
131020070	KdpEDdb23	其他学院	13区
121010070	KdpEDda24	其他学院	13区
131010070	KdpEDdb24	其他学院	2区
121250071	HQUOZxa	软件学院	4区
131250071	HQUOZxb	软件学院	1区
121240071	HQUOZxa1	其他学院	5区
131240071	HQUOZxb1	其他学院	11区
121230071	HQUOZxa2	其他学院	2区
131230071	HQUOZxb2	其他学院	8区
121220071	HQUOZxa3	其他学院	3区
131220071	HQUOZxb3	其他学院	3区
121210071	HQUOZxa4	其他学院	6区
131210071	HQUOZxb4	其他学院	4区
121200071	HQUOZxa5	其他学院	11区
131200071	HQUOZxb5	其他学院	6区
121190071	HQUOZxa6	其他学院	7区
131190071	HQUOZxb6	其他学院	9区
121180071	HQUOZxa7	其他学院	10区
131180071	HQUOZxb7	其他学院	8区
121170071	HQUOZxa8	其他学院	10区
131170071	HQUOZxb8	其他学院	9区
121160071	HQUOZxa9	其他学院	3区
131160071	HQUOZxb9	其他学院	6区
121150071	HQUOZxa10	其他学院	7区
131150071	HQUOZxb10	其他学院	13区
121140071	HQUOZxa11	其他学院	9区
131140071	HQUOZxb11	其他学院	5区
121130071	HQUOZxa12	其他学院	4区
131130071	HQUOZxb12	其他学院	11区
121120071	HQUOZxa13	其他学院	12区
131120071	HQUOZxb13	其他学院	7区
121110071	HQUOZxa14	其他学院	3区
131110071	HQUOZxb14	其他学院	1区
121100071	HQUOZxa15	其他学院	11区
131100071	HQUOZxb15	其他学院	8区
121090071	HQUOZxa16	其他学院	5区
131090071	HQUOZxb16	其他学院	9区
121080071	HQUOZxa17	其他学院	5区
131080071	HQUOZxb17	其他学院	7区
121070071	HQUOZxa18	其他学院	8区
131070071	HQUOZxb18	其他学院	5区
121060071	HQUOZxa19	其他学院	8区
131060071	HQUOZxb19	其他学院	7区
121050071	HQUOZxa20	其他学院	7区
131050071	HQUOZxb20	其他学院	10区
121040071	HQUOZxa21	其他学院	7区
131040071	HQUOZxb21	其他学院	11区
121030071	HQUOZxa22	其他学院	8区
131030071	HQUOZxb22	其他学院	4区
121020071	HQUOZxa23	其他学院	12区
131020071	HQUOZxb23	其他学院	11区
121010071	HQUOZxa24	其他学院	9区
131010071	HQUOZxb24	其他学院	4区
121250072	xIbnkva	软件学院	2区
131250072	xIbnkvb	软件学院	4区
121240072	xIbnkva1	其他学院	6区
131240072	xIbnkvb1	其他学院	13区
